X,Y,Z
13.623890,-7.371990,-0.418225
6.128638,-8.382054,0.010776
6.108063,-8.159717,-0.197412
5.397023,-8.077398,-0.085294
4.965221,-7.952314,-0.050927
7.266354,-4.952205,-0.288344
2.858828,-7.004889,0.005600
4.010356,-7.626481,-0.006663
10.685690,-3.338145,-0.330943
11.008450,-3.291538,-0.258664
6.483712,-8.805557,0.030730
11.336460,-2.909546,-0.303827
11.218810,-2.796772,-0.304857
11.925670,-2.725594,-0.280817
11.601090,-1.697992,-0.374485
14.059330,-4.023459,-0.393959
14.331720,-4.455779,-0.390282
14.645480,-4.611827,-0.336131
14.299640,-4.338503,-0.382851
14.587990,-4.298241,-0.432206
13.888000,-3.705553,-0.398713
14.144050,-3.853713,-0.367442
14.337210,-4.070258,-0.417269
1.065001,-6.200863,-0.022121
1.666145,-6.515202,0.001236
12.282560,-2.682400,-0.427193
12.012520,-2.598464,-0.286377
12.274770,-2.854339,-0.362792
15.976630,-1.118222,-0.242216
16.304970,-0.879597,-0.374735
16.440100,-0.944970,-0.216116
16.721470,-1.375003,-0.248728
-11.084970,1.222400,-0.364248
-8.389993,-0.474806,-0.403062
-9.142632,-0.150909,-0.397817
-8.849444,-0.395684,-0.354273
-10.679220,1.050073,-0.373193
-9.576240,1.331968,-0.372157
-9.522901,0.558200,-0.363010
-7.950657,-0.595711,-0.400797
-7.664954,-0.442953,-0.391449
-7.191732,0.335222,-0.316461
-5.742749,0.244824,-0.394961
-5.630391,0.394596,-0.319873
-5.197559,0.105589,-0.379537
-4.763308,0.215781,-0.379020
-4.955885,-2.811698,-0.020719
-4.782987,-3.037544,0.007601
-10.808910,5.588291,-0.369770
-9.946184,5.977525,-0.412164
-9.800332,6.151812,-0.334936
-9.322375,6.181106,-0.394803
-8.823854,5.973696,-0.394632
-8.350060,5.877533,-0.342809
-8.865494,8.124835,-0.363771
-5.454093,-2.802804,0.015849
-8.045783,5.971532,-0.365147
-7.485953,6.341576,-0.347455
-7.593805,-1.770243,-0.003327
-5.480348,6.548686,-0.325852
-6.050064,-2.606524,0.010306
-5.634084,-2.507191,-0.037980
-4.382193,5.704759,-0.349683
-6.433924,-2.400545,0.008574
-5.975624,6.704865,-0.317043
-6.854443,-2.120809,0.021974
-5.830873,8.599193,-0.381057
-7.068630,-2.127971,0.020959
-5.444601,8.783237,-0.408862
-5.185204,9.058048,-0.414275
-5.263591,9.361789,-0.421745
-5.534873,9.168703,-0.389417
-4.984732,9.233026,-0.431338
0.469584,-0.456069,-0.330898
-3.849976,-3.944261,0.000260
-3.956256,-3.773931,-0.023117
0.747738,-0.128915,-0.356747
0.980007,-0.367793,-0.392728
0.661000,0.190463,-0.346303
-1.179630,2.331717,-0.362365
1.557129,5.834661,-0.252232
-1.036059,7.145256,-0.361329
-1.320857,7.875508,-0.392152
-0.891908,7.684862,-0.270812
-0.661649,8.208790,-0.388549
-0.987682,8.390095,-0.416919
-0.723312,8.067386,-0.304459
-0.002330,8.219103,-0.287360
0.153287,8.355662,-0.368418
2.180980,5.517135,-0.316482
3.686280,5.267776,-0.303125
4.572640,6.775804,-0.280243
2.401560,8.292602,-0.310398
2.801789,8.327151,-0.338653
3.279484,8.402621,-0.343182
4.698321,7.153269,-0.337376
4.633178,7.947647,-0.348174
5.039470,7.785893,-0.364317
4.503073,8.032831,-0.346820
-5.306285,9.517911,-0.407319
-5.081286,9.685883,-0.412514
-4.841481,9.732204,-0.431632
-4.996417,9.876711,-0.373971
-4.618990,9.984194,-0.399740
-4.540921,10.164390,-0.393524
-1.426395,10.497070,-0.350180
-1.597163,10.511820,-0.331867
15.789250,-0.355227,-0.410130
15.977320,0.849914,-0.311268
15.961750,2.291688,-0.333921
16.327339,1.917653,-0.350187
16.362360,2.096437,-0.346893
16.979010,5.770561,-0.380470
16.447411,6.862968,-0.333488
18.845430,1.691043,-0.400373
19.422380,1.224121,-0.300703
20.202850,1.643364,-0.332990
19.005779,5.448127,-0.277928
17.382959,5.925939,-0.356869
20.446560,5.695598,-0.394828
6.724025,-4.782638,-0.316755
6.913550,-4.964672,-0.316478
6.691638,-4.564368,-0.345760
7.034244,-4.183429,-0.373751
7.223869,-4.343988,-0.438771
7.453400,-4.473130,-0.317403
17.627899,-1.848672,-0.349511
17.917860,-1.883959,-0.393784
17.976820,-1.614774,-0.276056
18.108850,-1.542391,-0.273286
-10.194400,1.062293,-0.329290
-8.033912,2.938609,-0.301105
-8.115448,3.319082,-0.285581
-5.634198,3.964242,-0.413670
-5.560934,3.866041,-0.179752
-5.411257,4.352936,-0.298330
-5.831867,4.300437,-0.249605
-5.651089,4.458744,-0.377219
-8.333920,7.285534,-0.298389
-7.385302,7.160619,-0.342125
0.802414,8.146443,-0.334278
1.467383,8.129065,-0.242508
2.191362,8.129326,-0.287005
0.886765,10.636270,-0.354013
1.080334,10.532310,-0.246698
1.195436,10.822280,-0.272471
12.097140,0.680619,-0.259136
15.411110,0.436843,-0.322325
15.647270,0.405205,-0.287733
16.525230,1.663728,-0.246652
16.042761,2.288517,-0.384633
16.816601,2.282671,-0.289644
16.938169,2.900647,-0.337447
17.175900,3.216002,-0.405058
19.823690,0.560996,-0.243006
19.797649,0.701855,-0.232473
19.638750,1.069012,-0.349447
20.341780,1.611179,-0.293207
18.703449,1.960670,-0.347723
18.713751,2.715133,-0.391857
18.896009,2.738294,-0.316970
17.611811,3.061274,-0.274772
18.541821,3.080332,-0.365390
20.514870,6.927974,-0.388621
17.167740,7.133395,-0.298962
17.532869,7.090554,-0.366234
18.166220,7.028508,-0.335019
18.975180,7.440362,-0.395225
20.419100,7.429448,-0.331461
9.117001,-6.419649,-0.315687
-5.981203,-1.533426,-0.375819
-4.906196,-2.193119,-0.357136
-4.697046,-1.876957,-0.381882
-4.608883,-1.464619,-0.383995
-4.406201,-1.813289,-0.316724
-5.758309,-0.908505,-0.392512
-5.459964,-0.767200,-0.396078
-4.732793,-0.668927,-0.381921
-4.625647,-0.962908,-0.387763
19.060450,7.091350,-0.113438
19.863859,6.571362,-0.097919
19.747290,6.866297,-0.030942
-3.398249,-1.784824,-0.276000
-3.501393,-1.514156,-0.302882
-4.254838,-0.981597,-0.348957
-4.022735,-1.310751,-0.290743
2.771693,-6.808456,-0.343248
18.860180,6.882862,-0.056484
1.875188,-5.874012,-0.355877
1.985206,-6.167666,-0.363018
18.638149,6.459336,-0.015449
3.332673,-7.098503,-0.373491
3.606082,-6.780374,-0.394386
3.997838,-6.669750,-0.344202
19.553930,5.483952,-0.057736
18.825970,5.844552,-0.077369
5.835939,-7.801262,-0.318197
6.646418,-8.034163,-0.314831
18.008610,2.432564,-0.074393
17.748409,2.366272,0.072778
17.878420,2.129031,-0.028548
17.583530,2.254650,-0.034732
17.445730,2.060315,-0.109927
5.115932,-6.761897,-0.335888
4.983445,-6.457090,-0.292793
17.548590,1.743600,-0.054503
-1.202886,-4.483235,-0.278321
17.412460,1.251371,-0.007292
-1.182011,-4.316925,-0.385775
17.818130,0.806950,-0.024684
17.867420,0.808318,0.081204
18.869341,0.402432,-0.110933
-0.414014,-5.095958,-0.139349
0.117557,-4.887763,-0.384030
0.271444,-5.165582,-0.298707
18.609631,-0.217590,-0.093996
0.426510,-4.649938,-0.375899
0.573448,-4.925329,-0.312522
18.642530,-0.416014,0.012267
0.805040,-4.234290,-0.318447
1.104970,-4.217570,-0.358740
-3.253494,-3.325880,-0.270792
-2.949481,-3.440347,-0.323584
-2.366830,-3.378025,-0.357260
-1.892301,-3.181010,-0.302221
17.933399,-0.059710,-0.110856
17.386881,0.018388,-0.077776
-0.841883,-2.968487,-0.332683
-1.412212,-2.667079,-0.281615
-0.918668,-2.531905,-0.328697
18.210100,-0.442611,-0.048420
18.003031,-0.334246,-0.081316
17.898041,-0.449251,-0.068124
-3.111314,-1.903624,-0.353620
-2.956050,-1.744899,-0.335257
17.385639,-0.142315,-0.124703
1.819777,-5.615780,-0.340581
16.854380,2.750380,-0.018526
17.204571,2.733491,-0.067083
16.839560,2.040215,-0.067654
1.849467,-5.305211,-0.297279
17.008770,1.806461,-0.070152
4.232959,-6.122398,-0.312205
16.354071,0.637434,-0.022613
7.866063,-7.868743,-0.258164
8.504478,-7.376921,-0.313960
7.607191,-6.648240,-0.338873
10.484280,-8.101096,-0.388290
10.773530,-8.538875,-0.358521
16.338671,-0.841669,-0.131613
10.129520,-7.837260,-0.358743
11.087900,-8.452381,-0.370099
15.554190,0.091966,-0.033719
11.435350,-8.519153,-0.325070
11.748940,-8.288288,-0.364833
15.639720,-0.121853,-0.043438
9.773309,-7.083873,-0.297575
9.883201,-6.559187,-0.333819
15.836860,-0.613218,-0.114238
9.878966,-6.368330,-0.291896
9.958672,-5.970258,-0.280661
12.306770,-8.280644,-0.374833
12.554760,-8.029829,-0.373822
12.542820,0.794560,-0.137492
12.678930,-8.201725,-0.368071
12.741620,-7.859731,-0.380136
12.911690,-8.194590,-0.341156
13.069610,-7.994698,-0.353081
11.948040,0.377942,-0.101772
11.920320,0.240766,-0.149728
4.098196,7.887020,-0.105868
4.180827,7.324149,-0.070170
7.148571,-5.114901,-0.274185
8.830960,-5.607616,-0.343043
9.321039,-5.724443,-0.307195
7.186433,-4.312895,-0.252421
3.840440,5.758405,-0.027474
10.140280,-5.443776,-0.348085
10.758750,-3.845538,-0.321204
11.126230,-3.460758,-0.280842
2.074324,5.771360,-0.008121
11.225490,-3.224272,-0.280689
11.151520,-3.064691,-0.280242
12.169050,-2.821370,-0.353721
3.634963,5.428088,-0.065961
11.433310,-2.297445,-0.328884
11.496100,-2.515626,-0.320149
11.677720,-2.479642,-0.328518
11.839460,-2.517297,-0.326720
-0.733180,7.295683,-0.169098
-0.601166,7.075149,-0.080385
0.815960,6.169145,-0.048366
0.700052,6.186263,-0.142438
0.798538,6.198881,0.078792
16.882050,-1.471032,-0.196827
16.309441,-1.180191,-0.299555
17.097120,-1.397048,-0.314093
1.649450,5.958213,-0.014003
1.253863,6.002858,-0.063348
0.307157,6.159939,-0.063647
-0.626545,6.369927,-0.032504
-0.340591,6.075435,-0.174325
-10.147940,6.530782,-0.018840
-9.813349,6.645607,-0.006204
-9.928051,6.749628,-0.009300
-10.697700,6.343454,0.019174
-10.385030,6.402337,-0.023365
-10.438890,6.598256,-0.031902
-11.117240,0.674747,-0.023544
-11.121400,0.484096,-0.001709
-10.795680,0.464837,-0.005402
-11.407900,-0.280951,-0.018022
17.911310,-1.357104,-0.028073
17.729280,-1.391966,-0.130206
17.659760,-1.318730,-0.124144
-8.721014,-0.610050,-0.176559
-9.482195,-0.093035,-0.302483
17.725060,-1.730557,-0.184877
-10.556340,0.944186,-0.298381
-9.828191,1.208121,-0.334462
-9.476091,1.037807,-0.333989
-8.152085,-0.681864,-0.325623
-7.844526,-0.776593,-0.309903
-6.472249,0.307838,-0.287086
-6.181551,0.254216,-0.330631
-5.995835,0.150930,-0.283709
-6.809695,0.485851,-0.333600
-5.861250,-0.501352,-0.346870
-5.361677,-0.368855,-0.384012
-5.524477,-0.078849,-0.369852
-5.006962,-0.481785,-0.378848
16.609030,-1.143051,-0.127246
-4.950635,-0.121860,-0.362856
-4.665799,-0.106738,-0.363461
7.410992,-4.483010,0.007467
7.279999,-4.592183,-0.063113
-5.531636,0.189139,-0.356843
7.201491,-4.722442,-0.067544
-4.931264,0.087203,-0.336350
-7.611208,2.872038,-0.326188
-7.668190,3.206962,-0.345669
-7.875338,3.311222,-0.298893
-7.848221,3.592707,-0.256766
-10.974880,5.473523,-0.329759
-10.335810,6.008687,-0.291061
-10.039370,6.114172,-0.296378
-9.487003,6.292701,-0.307348
-9.047907,6.288983,-0.315269
-8.593178,6.063205,-0.312285
-8.712079,7.521908,-0.378422
-8.985145,7.681841,-0.313165
-7.741722,6.279066,-0.320523
-6.996504,6.463965,-0.306104
-6.091101,6.261924,-0.281010
-6.506903,6.367795,-0.311537
-4.712885,5.799363,-0.284012
-4.748705,6.034627,-0.314012
-5.429898,6.408853,-0.314873
-7.525800,8.462825,-0.210921
-6.798270,8.541953,-0.303422
-6.116605,8.953860,-0.369245
-5.721342,8.855070,-0.382605
-5.849474,9.458257,-0.376423
-6.170099,9.302349,-0.351341
-5.506248,9.539830,-0.393941
0.852823,-0.759284,-0.326923
0.314834,0.565613,-0.354427
-1.125341,2.604626,-0.366958
-0.867869,6.313835,-0.201231
-1.017214,6.857158,-0.323644
-1.660723,8.152776,-0.375296
-1.117149,8.112712,-0.373368
3.090883,5.255813,-0.310023
3.339278,5.232420,-0.310970
3.996269,5.352004,-0.294405
1.894041,5.769006,-0.302093
1.815403,5.923964,-0.265994
4.378887,5.555871,-0.334751
2.623772,8.281331,-0.335501
4.758819,7.793577,-0.329532
-5.587640,9.790216,-0.378268
-5.789592,9.758469,-0.350864
-5.278751,9.780843,-0.382932
-5.159953,9.895651,-0.389125
-5.369994,10.044750,-0.343881
-4.837874,10.086130,-0.374720
-4.390737,10.187000,-0.305103
9.129597,-7.036860,-0.130371
11.872570,0.376043,-0.317124
11.803800,0.672527,-0.252616
15.251950,0.013789,-0.295523
16.122250,0.814327,-0.285965
16.057039,1.307118,-0.204699
8.809004,-7.404788,-0.100540
8.797114,-7.676200,-0.014489
16.199289,1.506598,-0.329383
15.854130,2.426693,-0.264400
16.410721,1.711245,-0.327758
15.940290,1.892296,-0.250938
16.498020,5.855771,-0.135995
9.086914,-8.100399,-0.100258
9.187080,-8.197539,-0.213325
9.456262,-8.304977,-0.128339
18.949600,-0.465227,-0.311592
18.942970,-0.712935,-0.299918
19.134510,-0.511445,-0.408076
19.408220,1.005352,-0.355015
18.884760,0.844175,-0.284779
18.573030,1.544018,-0.337791
8.212334,-8.199958,-0.033266
8.125772,-8.456019,-0.058262
17.850849,2.804759,-0.325273
18.515810,1.833389,-0.295589
7.949374,-8.482598,-0.060851
18.929790,2.566514,-0.342635
18.775610,2.504956,-0.358603
19.024380,2.633691,-0.293711
17.787279,5.808314,-0.337885
18.268250,5.851277,-0.321967
19.732349,5.413003,-0.151175
-6.340952,-1.388821,-0.272878
-6.099315,-0.852323,-0.327468
-6.317760,-1.078303,-0.298203
-3.639415,-3.036852,-0.256063
-3.602689,-2.401966,-0.322775
-4.582806,-2.241811,-0.283941
-4.266366,-1.136156,-0.343087
-4.274544,-1.462842,-0.317127
-3.662862,-1.614311,-0.264987
3.031027,-6.985684,-0.192622
10.928850,-10.524120,-0.012985
10.768820,-10.761600,0.002606
3.777257,-7.028457,-0.335819
4.351010,-6.396552,-0.266839
4.913080,-7.377597,-0.237807
4.825338,-6.979057,-0.253054
7.775014,-8.627157,-0.061418
-2.561748,-3.607668,-0.312578
7.004277,-8.931415,-0.027211
7.301569,-8.975267,-0.047872
-1.346835,-4.323744,-0.316275
-1.506892,-3.740674,-0.272883
-1.225973,-3.426957,-0.308995
-0.147124,-5.113271,-0.179101
7.489015,-9.133290,-0.039452
1.035078,-4.463114,-0.241100
-2.206342,-3.649441,-0.277997
9.222623,-9.874594,-0.023297
9.371042,-10.371520,-0.015180
9.533758,-10.218860,-0.059201
8.687027,-9.595896,-0.044058
2.108912,-5.034708,-0.303821
1.885653,-4.881171,-0.248536
6.988761,-4.304383,-0.260799
11.253410,-8.746902,-0.302939
6.693825,-4.498441,-0.096868
6.789590,-4.423313,0.043281
6.590070,-4.480561,-0.006075
6.591574,-4.286140,-0.042421
8.789066,-7.185552,-0.246185
-0.300128,-5.384107,-0.060121
9.208141,-6.119089,-0.260676
10.209920,-8.213006,-0.344430
10.510410,-8.651052,-0.329774
-2.563245,-4.315675,-0.071792
-2.903271,-4.224794,-0.061284
11.909400,-8.437105,-0.311680
12.124140,-8.258151,-0.358009
9.681079,-6.976496,-0.315973
12.366270,-8.787283,-0.328887
12.350840,-8.479214,-0.339656
12.006530,-8.602475,-0.291526
12.092740,-8.453978,-0.281442
-1.113839,-5.058077,-0.045427
-1.450533,-4.921775,-0.030294
12.443180,-8.304525,-0.328521
12.571460,-8.589515,-0.347662
12.755620,-8.478496,-0.329140
7.399804,-4.849952,-0.298153
6.527782,-8.249627,-0.149625
4.614345,-7.747343,-0.033490
9.882101,-5.561899,-0.276703
10.069930,-5.718888,-0.283700
10.858360,-3.566395,-0.247028
2.405349,-6.709973,-0.052883
10.987580,-3.736509,-0.301534
1.932519,-6.424780,-0.044206
3.707563,-7.375479,-0.147728
12.141040,-2.738236,-0.254352
1.581071,-6.169666,-0.070524
-9.255977,-0.335530,-0.251448
-9.652357,0.161656,-0.313098
-7.490985,-0.638382,-0.313251
-7.266936,-0.250467,-0.301207
-7.154261,-0.094101,-0.276475
-6.929492,0.357019,-0.259423
-7.628511,3.049284,-0.269298
-11.180330,5.333739,-0.268607
-8.687039,6.209265,-0.312511
-8.708679,7.356984,-0.226900
-8.951198,7.363709,-0.260424
-8.434464,8.377859,-0.267851
-8.117497,6.173984,-0.280438
-5.272092,6.281124,-0.277264
-4.343120,-3.208111,-0.046303
-7.848301,7.134374,-0.249843
-8.016091,8.465163,-0.224943
-6.557329,8.781620,-0.329510
-6.814168,9.406072,-0.321321
-6.526113,9.124204,-0.333838
-6.587245,9.492799,-0.331013
-6.382016,9.601120,-0.344769
-5.198398,-2.605081,-0.026226
0.489410,0.054585,-0.329441
-6.997495,-1.928291,-0.035658
-7.818115,-1.490214,-0.062706
-7.227240,-1.625790,-0.067762
-8.221055,-1.391733,-0.026477
-0.861514,7.058070,-0.267068
-0.855277,7.830767,-0.235114
0.213828,8.112766,-0.199567
2.274474,5.440276,-0.327368
2.521064,5.312212,-0.329302
3.775851,5.249985,-0.309659
-4.243390,-3.628547,0.001448
4.232419,5.491595,-0.211428
4.417733,6.331330,-0.239737
-3.378833,-4.118857,-0.037170
3.018987,8.227580,-0.199561
4.122374,8.121436,-0.274249
4.684431,7.649885,-0.310808
-8.609372,-1.078912,-0.074843
-6.116905,9.662663,-0.332483
-6.123162,9.899810,-0.319678
-8.791070,-1.130633,-0.048900
-6.396122,9.746524,-0.281306
-5.955224,9.861971,-0.326577
-6.851230,9.960291,-0.305719
-6.966012,10.203180,-0.377652
-7.127277,9.985940,-0.282140
-5.721038,9.926072,-0.282723
-5.524365,10.126120,-0.359195
15.842760,-0.242305,-0.278014
15.610170,-0.136794,-0.232061
16.389099,0.570231,-0.317182
16.102680,0.725494,-0.265415
15.955240,2.187102,-0.168442
16.085449,1.778055,-0.304277
17.022301,2.595471,-0.197748
16.938360,5.958545,-0.263225
17.076941,6.020560,-0.248156
19.449080,0.706662,-0.296558
19.292971,0.452631,-0.338768
19.348801,0.356458,-0.280518
18.585911,1.089530,-0.243984
18.558519,1.313522,-0.174365
19.557501,1.188275,-0.280315
18.081261,2.775364,-0.259027
18.460529,1.685883,-0.323719
18.636490,2.483968,-0.297796
18.789410,2.355425,-0.235704
17.654989,6.063804,-0.163735
20.189501,6.230242,-0.250886
18.811260,7.151094,-0.258025
6.999124,-5.083143,-0.266142
7.519493,-4.670936,-0.228844
17.722660,-1.941257,-0.289999
17.435610,-1.844591,-0.244425
17.961430,-1.867853,-0.295934
-8.076966,3.115850,-0.324026
-8.049359,3.365779,-0.185991
-5.865779,4.094040,-0.266990
-6.531079,6.782251,-0.266974
-6.699478,6.799732,-0.225845
0.569909,8.133058,-0.238590
1.013235,8.068433,-0.200824
-1.070994,10.354430,-0.120939
12.213800,0.610837,-0.238983
15.860040,0.237463,-0.206850
15.909790,0.354239,-0.288240
16.004061,0.404782,-0.160393
16.106020,0.483879,-0.138676
16.979790,3.067720,-0.206800
16.681610,7.240758,-0.174742
19.126230,0.825487,-0.372768
19.622629,0.787740,-0.359486
19.615141,0.888934,-0.369573
19.771030,0.307596,-0.400846
17.432581,3.245509,-0.287963
18.574421,3.018074,-0.324999
20.253469,6.757492,-0.265684
17.803890,6.956488,-0.285960
18.590879,7.043189,-0.301062
20.394350,7.243934,-0.303174
6.616353,-9.641710,0.577978
16.947571,7.362911,-0.297219
-6.250350,-1.523230,-0.212386
-4.729389,-2.348466,-0.267075
-3.854173,-2.737239,-0.287323
-3.631957,-1.920551,-0.237504
-5.715618,-1.968280,-0.114765
-5.074882,-2.216178,-0.190848
-4.000056,-1.519594,-0.230244
2.598798,-6.712209,-0.188114
2.243124,-6.489796,-0.192357
3.284487,-7.171813,-0.185872
3.448922,-7.213646,-0.307437
4.038427,-7.008729,-0.257202
5.175173,-7.742238,-0.207000
-1.692126,-4.034320,-0.235447
-1.210202,-4.362555,-0.232432
-0.640069,-4.941307,-0.141548
1.468088,-5.931866,-0.218408
1.355190,-5.727469,-0.231499
0.950797,-4.702302,-0.249425
-1.516096,-2.926288,-0.251693
-1.304749,-3.098391,-0.260615
19.659031,7.319501,-0.042897
6.794873,-4.237749,-0.155173
6.681137,-4.238054,-0.311493
10.145830,-8.665052,-0.284658
10.570940,-8.870478,-0.304298
10.908220,-8.970044,-0.288002
11.450890,-8.870334,-0.261681
17.507860,1.457927,-0.199532
11.624210,-8.742780,-0.274478
11.788690,-8.521457,-0.276840
7.153347,-8.239127,-0.111739
7.566363,-8.128084,-0.142671
18.599670,0.720088,-0.150201
19.509821,0.415562,-0.041038
19.411921,0.323366,-0.128824
19.563450,0.336559,-0.140015
19.143221,0.205250,-0.177954
18.841780,-0.258865,-0.113682
18.762541,-0.390792,-0.116342
8.269216,-7.798622,-0.164181
18.438551,0.320196,-0.169355
18.466551,-0.528220,-0.129884
16.924770,2.815976,-0.110611
16.917160,2.231407,-0.193785
10.032810,-8.277433,-0.291792
17.005171,1.442421,-0.195835
9.845211,-8.384861,-0.254977
9.965858,-8.011981,-0.307183
16.584551,1.495511,-0.144778
10.018280,-7.915738,-0.143575
17.157200,0.909652,-0.157931
9.509574,-7.123036,-0.220565
9.679266,-6.855068,-0.253123
9.876275,-6.516651,-0.213408
12.185100,-9.007451,-0.216469
12.047170,-8.838426,-0.230738
16.658760,1.272544,0.634138
-0.955176,10.459700,0.000166
-0.855345,10.457510,-0.162591
-5.806829,9.908045,-0.097448
-5.919164,10.007780,-0.134918
-5.851945,9.813854,-0.144312
-9.025699,9.679801,-0.147859
3.760195,8.157460,-0.174441
0.552860,7.915909,-0.108496
0.762169,8.043111,-0.083140
-8.723310,7.125038,-0.164658
-9.057134,7.076560,-0.128255
-8.766295,6.819541,-0.010383
-9.641009,6.764124,-0.025315
-10.194980,6.832367,-0.080106
-10.096020,7.033424,-0.140734
-10.551060,6.756505,-0.120970
-10.245170,6.657231,0.013338
15.804170,-1.115272,-0.205177
16.582790,-1.301928,-0.194449
16.926880,-1.265130,-0.308643
16.976290,-1.411349,-0.122494
17.201639,-1.234595,-0.186791
18.050510,-1.488739,-0.080516
16.900471,-1.122028,-0.146018
7.490652,-4.840483,-0.148272
7.312582,-4.916471,-0.170851
17.392099,-1.658762,-0.147049
17.274349,-1.480734,-0.239506
-10.841230,0.807910,-0.192554
-9.785076,0.375580,-0.261595
-8.413661,-0.714780,-0.175776
-9.678429,-0.079026,-0.202317
-9.793636,0.857137,-0.256437
-6.110369,-0.387512,-0.280182
-5.337329,4.217064,-0.229153
-10.990970,5.635303,-0.239113
-10.574860,5.944336,-0.276556
-10.523170,6.052742,-0.213090
-10.135850,6.180608,-0.268153
-9.767911,6.356329,-0.241178
-8.508620,6.249115,-0.231790
-9.251284,6.408643,-0.234550
-8.814725,6.306370,-0.251554
9.657780,-8.407042,-0.149429
-9.210693,7.970601,-0.266454
-8.985378,8.265635,-0.307062
-7.905714,6.335268,-0.232603
-7.804204,6.437212,-0.241023
-7.302826,6.559859,-0.240164
-5.377344,6.042081,-0.193070
